1.1839691243842209722459	-1.4115826600133498658352	-21.786068	-17.132108	0.000000	1.000000
0.7448551443150962514395	-5.7650926564179840738689	1029.332171	1033.986131	0.232000	1.000000
2.1941366464766138832942	-5.7650926564179840738689	1029.905190	1034.559151	0.232000	1.000000
0.1565913954594462254022	-4.7129220179815032309989	1048.405200	1053.059160	0.232000	1.000000
0.1565913954594462254022	-4.7151376409189973415437	1048.709938	1053.363898	0.232000	1.000000
1.4958542602317055347783	-5.9112961829857679774136	1060.705009	1065.358969	0.232000	1.000000
4.5301140628792770925770	-8.1209542058841144296366	1060.298239	1064.952200	0.232000	1.000000
4.3886176502057532289314	-8.1572947506998829680924	1060.745784	1065.399744	0.232000	1.000000
3.8130244775080961439073	-7.1508060004281635002599	1060.241697	1064.895657	0.232000	1.000000
4.0134312338089559446530	-7.7134645159151968840661	1060.850170	1065.504130	0.232000	1.000000
4.6424441382178800452607	-8.0499478211367296864864	1059.818022	1064.471982	0.232000	1.000000
4.7449116102871489175641	-7.8387359651629058276967	1059.290567	1063.944528	0.232000	1.000000
4.7449116102871489175641	-8.4525452656696025144356	1059.300771	1063.954731	0.232000	1.000000
4.7449116102871489175641	-7.7254919233296934777400	1059.283131	1063.937091	0.232000	1.000000
3.9907891262625958539445	-8.2828697034199212367866	1060.787207	1065.441167	0.232000	1.000000
3.9907891262625958539445	-7.8159162901249521482328	1060.791598	1065.445559	0.232000	1.000000
4.4026653456538360487116	-7.8159162901249521482328	1060.705647	1065.359607	0.232000	1.000000
4.3906366421540043987193	-8.2652821813165164854809	1060.741170	1065.395131	0.232000	1.000000
4.3906366421540043987193	-7.4483908854853915215699	1060.713415	1065.367376	0.232000	1.000000
4.3906366421540043987193	-7.4483908854853915215699	1060.713415	1065.367376	0.232000	1.000000
4.3906366421540043987193	-7.4483908854853915215699	1060.713415	1065.367376	0.232000	1.000000
3.1010292425862400200742	-6.3736051884758762042793	1060.937764	1065.591725	0.232000	1.000000
3.1010292425862400200742	-6.3736051884758762042793	1060.937764	1065.591725	0.232000	1.000000
3.4035943722177472992030	-6.3736051884758762042793	1060.549821	1065.203782	0.232000	1.000000
3.0493020358556797155813	-6.3736051884758762042793	1060.796077	1065.450037	0.232000	1.000000
4.3523549156589256270422	-6.9594209788800363014616	1060.557341	1065.211301	0.232000	1.000000
3.8236370414197549116864	-8.0752376723428884730538	1060.096231	1064.750191	0.232000	1.000000
4.5593602957221337490523	-7.2316177009294531075057	1060.054886	1064.708846	0.232000	1.000000
4.0899943570062466946524	-7.2649484499289407324341	1060.999517	1065.653477	0.232000	1.000000
3.8510490310849960771122	-8.3627031833293550278086	1060.243138	1064.897099	0.232000	1.000000
4.7745855970193531447876	-8.1408571855241014247895	1059.134486	1063.788447	0.232000	1.000000
3.6945608775082896535480	-7.8027798470700320265792	1059.194159	1063.848119	0.232000	1.000000
3.6945608775082896535480	-8.4492017178751446238039	1059.179367	1063.833327	0.232000	1.000000
4.2397905254418386533644	-7.0338354659020012604742	1060.906349	1065.560309	0.232000	1.000000
3.8575240862923640960958	-7.9614307223266269630813	1060.280140	1064.934100	0.232000	1.000000
4.4265255644082994734845	-7.5198283897389810448431	1060.622415	1065.276375	0.232000	1.000000
4.6929404997091488382921	-8.4595042852958268753127	1059.573947	1064.227908	0.232000	1.000000
4.9293845996673466558491	-8.2787841482653323765817	1058.191329	1062.845289	0.232000	1.000000
3.6533849539979259546385	-8.2787841482653323765817	1058.808851	1063.462811	0.232000	1.000000
4.2351048294531912219441	-7.2979466108556927395057	1060.980724	1065.634684	0.232000	1.000000
4.2668094745918967447551	-8.4548444784891589875997	1060.969424	1065.623384	0.232000	1.000000
4.2668094745918967447551	-8.4548444784891589875997	1060.969424	1065.623384	0.232000	1.000000
4.7409715308159015023648	-7.8872109859523567010342	1059.314140	1063.968101	0.232000	1.000000
4.7409715308159015023648	-7.9624003871808772814234	1059.316666	1063.970626	0.232000	1.000000
4.0436219256637695451673	-8.0391112209507387120766	1060.907422	1065.561382	0.232000	1.000000
4.0749595635750717192991	-7.4273450602609685233801	1060.971434	1065.625394	0.232000	1.000000
4.0193934952122836179456	-8.2546168660869323474572	1060.857381	1065.511342	0.232000	1.000000
4.0193934952122836179456	-7.7909597769314533621809	1060.861478	1065.515438	0.232000	1.000000
3.6085399866276359759354	-6.6445124435011226893266	1060.703039	1065.356999	0.232000	1.000000
3.9443631176337810018140	-6.6445124435011226893266	1060.872485	1065.526446	0.232000	1.000000
3.5369624560083625652851	-6.5835051641454409576681	1060.783322	1065.437283	0.232000	1.000000
3.6341039678816704494579	-6.7003943015842519770331	1060.523837	1065.177797	0.232000	1.000000
4.3952960249286743277253	-8.0002054613259563353722	1060.727833	1065.381793	0.232000	1.000000
4.7397805741645067101331	-8.1980974068381993191679	1059.327143	1063.981103	0.232000	1.000000
4.8884584558063632897529	-7.2009692912850224999488	1058.208343	1062.862303	0.232000	1.000000
