-5.7045990933169523628976	-8.2271457577859674614729	5.3353990705448604003891	-7.8231532437668551693832	-19.0228386988250726119531	2.0622755641983165908471	48335.189970	48345.392979	0.000000	1.000000
-5.7293376912971778480710	-8.2353484339016915782850	5.3309052461034447389920	-7.8162470177773739621330	-19.0053131329627227330548	2.0616171719703864084750	48340.227909	48350.430917	0.698000	1.000000
-5.7372585958420261320612	-8.2332076137270746585273	5.3188496345945956988999	-7.8158137499309772167067	-19.0065473667623798803561	2.0614117235220579260613	48350.512165	48360.715174	0.698000	1.000000
-5.7571289194120778276442	-8.2436242100543761779363	5.3095491623728054975118	-7.8297559753065941734462	-18.8709983045932609968531	2.0680918714559086701854	48359.190670	48369.393678	0.698000	1.000000
-5.7662253233729732215807	-8.2312894417318087647573	5.2912550584844932899387	-7.8300032305681908084694	-18.8778316426318326648470	2.0752324642574118129801	48374.682962	48384.885970	0.698000	1.000000
-5.7722935347703101527372	-8.2217752536183219547183	5.2759613908971720874774	-7.8545382058846371364780	-18.8991537151986648268576	2.0628227363821309836567	48387.608048	48397.811056	0.698000	1.000000
-5.8018994476020839812236	-8.3699227301315790583658	5.2371675224727942676850	-7.8304382137886934245330	-18.9164762074103407485381	2.0496211497310006244277	48421.157966	48431.360974	0.698000	1.000000
-5.8100483204104929058076	-8.3634060971673598317011	5.2023118875656333415236	-7.8475523413166285990883	-18.7277147431746371353256	2.0755105921273471203392	48450.603443	48460.806451	0.698000	1.000000
-5.8152679125636765888885	-8.3528928366135346550436	5.1965462205396448780448	-7.8491817512684898261455	-18.7224114002419739222205	2.1111531078207219636056	48455.672305	48465.875314	0.698000	1.000000
-5.8297669395863671581992	-8.3765779775517916760919	5.1354647327896785213852	-7.8152597712484253023035	-18.7456372632005816569745	2.1890542820045388872074	48507.706978	48517.909987	0.698000	1.000000
-5.8266087209898991261525	-8.3744982583011307042398	5.1039323229871698117677	-7.8142655798400335598330	-18.7487378638155917087715	2.1761994810886582385479	48534.309680	48544.512689	0.698000	1.000000
-5.8306520924262317251419	-8.3684801705497147139567	5.1039323229871698117677	-7.8142655798400335598330	-18.7487378638155917087715	2.2234294384854198511903	48534.496774	48544.699782	0.698000	1.000000
-5.8071172596035234292344	-8.3839710089853038965657	5.0969731244916101076115	-7.8084152054751365668039	-18.7407836780852115055040	2.2173835944666042685469	48539.302688	48549.505696	0.698000	1.000000
-5.8216243423131839307416	-8.3440882497326622768696	5.0547937719742304096826	-7.7893337613522515283648	-18.7443716898705474704911	2.2371145108007550739160	48576.037912	48586.240920	0.698000	1.000000
-5.8200347930633169468706	-8.3830406006348763270353	5.0479510477149345248904	-7.8195639872472293419037	-18.7815258630230026426489	2.2974262886749308165690	48581.866234	48592.069242	0.698000	1.000000
-5.8191074743449364703451	-8.4083952490708195881552	5.0410866056168464055531	-7.8645774329245838885072	-18.7810330220274295243144	2.2924403453904704797139	48587.758737	48597.961746	0.698000	1.000000
-5.8229730372870527332907	-8.4096163962198247077140	5.0377183432148946451434	-7.8494206971439082209940	-18.7853377748583021400464	2.3027875515366598158096	48590.830122	48601.033130	0.698000	1.000000
-5.8244527770181147019457	-8.4130348945138706540092	5.0156811251691859609991	-7.8453110972247426246895	-18.7818881674739621701065	2.3087221408718572313035	48609.905598	48620.108606	0.698000	1.000000
-5.8210525762635079161100	-8.4116078746750169159441	5.0002223255520856781686	-7.8345990752817780133910	-18.7809135434798761821185	2.3319075900466819106782	48623.114734	48633.317742	0.698000	1.000000
-5.8162552325272116604538	-8.4293781832565262135404	4.9845171754253261298118	-7.8307466758677453100290	-18.7953560884688748444660	2.3472389803590218981810	48636.511271	48646.714279	0.698000	1.000000
-5.8211917305872784567100	-8.4207582200011064088585	4.9601360120356794425334	-7.8176810689554052657968	-18.7721571088207568323014	2.3670636436610879016484	48657.976825	48668.179833	0.698000	1.000000
-5.8329186484652462141298	-8.4947530550377301494791	4.9492852738884716146117	-7.8330257626748016619445	-18.7568054069572447417613	2.3637628139851543096484	48668.031244	48678.234253	0.698000	1.000000
-5.8267862324913082261446	-8.4952851266119306927749	4.9369369445310837818397	-7.8779284573071493014140	-18.7548902542562494488720	2.3547877335959914724128	48678.588170	48688.791178	0.698000	1.000000
-5.8198262990103533098818	-8.4918682421301152629667	4.9311180119102653307550	-7.8944634980518664235660	-18.7593588222526506115173	2.3757163882714338321023	48683.368016	48693.571024	0.698000	1.000000
-5.8111104604766206094268	-8.4985631962838752428979	4.9251576426265106789515	-7.8857839841747647824377	-18.7573351256691793764730	2.3894382547016097539938	48688.169625	48698.372633	0.698000	1.000000
-5.8262057609282855707988	-8.4732010203372514212106	4.9174410235750949382805	-7.8832618425714722221187	-18.7757576656883777843632	2.4098575302126006292269	48695.688580	48705.891588	0.698000	1.000000
-5.8395084106955348346446	-8.4736898153979769432453	4.9044723812503061566304	-7.8442077503294473928008	-18.7760534726123857751645	2.4017370946656688701637	48707.718019	48717.921027	0.698000	1.000000
-5.8557107973090216646028	-8.4701160099307699624660	4.8936066091660581633960	-7.8069445851839809336070	-18.7847737938220724629446	2.3820892032456768561133	48718.028859	48728.231867	0.698000	1.000000
-5.8925733285359367386036	-8.4977788732315620023883	4.8884520495443961607407	-7.8047283015556452312467	-18.7711861853827741697387	2.3695101989138156461934	48724.191698	48734.394706	0.698000	1.000000
-5.9178086748295797292485	-8.4838628017376418455342	4.8682781563291213089428	-7.8056528485331559963356	-18.7766215420226210142118	2.3638781021762516054707	48743.112456	48753.315464	0.698000	1.000000
-5.9049673682827981124888	-8.4524222389881202843753	4.8408351220712120266398	-7.8079250923572089959634	-18.7620733133752572996400	2.3714708601939316068297	48767.047492	48777.250500	0.698000	1.000000
-5.9154570926570197997307	-8.4972610031044819578483	4.7426018124965709787944	-7.7794805636067669851741	-18.7874871070200200051659	2.3685047850066807129110	48856.004511	48866.207519	0.698000	1.000000
-5.9270506083187095569542	-8.4772202363630526633642	4.7428017914179099179250	-7.8163268360660538291995	-18.7940784157359708217427	2.3676418285579314826350	48856.323889	48866.526897	0.698000	1.000000
-5.9278321576242865020845	-8.4419942938575438518001	4.7197249457353382950942	-7.8401596466428307152796	-18.8285592324508925798909	2.3964680880076549840396	48877.419373	48887.622381	0.698000	1.000000
-5.9289977288485653517114	-8.4626997717263492404527	4.6981303187831642276251	-7.8534945366385846554635	-18.8368920326667712572544	2.4481965038530497658087	48897.252935	48907.455943	0.698000	1.000000
-5.9577815107841223252194	-8.4664546275024878951854	4.6815760695913395394996	-7.8664612925358934347742	-18.8319927268419995414206	2.4491756929960182276318	48913.591405	48923.794413	0.698000	1.000000
-5.9612602679553408080437	-8.4686542384929897053780	4.6730044859304804560907	-7.8649293617793629707080	-18.8261966117268393361428	2.4330048248708910918481	48921.619646	48931.822654	0.698000	1.000000
-5.9750640358033013654904	-8.4522356006816643514412	4.6388929406351175899204	-7.8483100073925724515789	-18.8368009221424728139027	2.4181334076309406455607	48953.682501	48963.885509	0.698000	1.000000
-5.9794748569061884069242	-8.4436404554948207845655	4.6231634084314192634224	-7.8664731314096290049065	-18.8170438154630197402639	2.4168968047607806148847	48968.482682	48978.685690	0.698000	1.000000
-5.9826121610398859118618	-8.4725796380126663365218	4.6218501505773446069725	-7.8925670180799700759167	-18.8193267686668690430452	2.4182861053211830437704	48969.835005	48980.038013	0.698000	1.000000
-5.9812743922983573341412	-8.4869209788091914958841	4.6007292097420116050444	-7.8750977726193216454931	-18.8553840421434308893822	2.3673545369091675283357	48989.494406	48999.697414	0.698000	1.000000
-5.9924627059114516924865	-8.4783648551447114982693	4.5842360255664305057621	-7.8878880057101721234858	-18.8364917539545899671793	2.3539401041747916032421	49005.353684	49015.556692	0.698000	1.000000
-5.9993694051698538416417	-8.4810056690325730244240	4.5845832736162455134377	-7.7289650518543071555655	-18.8338449984693490080190	2.3656870083575518570740	49005.121489	49015.324497	0.698000	1.000000
-6.0035005463634396605244	-8.4943206952079890470486	4.5842475761427081693000	-7.6894790813875166790581	-18.8240135257365466259216	2.3508623577110734359508	49005.521851	49015.724860	0.698000	1.000000
-5.9950193268105111954469	-8.4956721717631609180899	4.5675697896885427695679	-7.6797484969841764979037	-18.8142180123913718148287	2.3674606469671672925870	49020.893993	49031.097001	0.698000	1.000000
-6.0087810296942345544835	-8.4956721717631609180899	4.5675697896885427695679	-7.6797484969841764979037	-18.8142180123913718148287	2.4364160364860603102954	49021.365893	49031.568901	0.698000	1.000000
-6.0329604850019435957620	-8.4907984843497228411024	4.5683621411131793976779	-7.6829030552188006808478	-18.8099748350396147600350	2.4387523773581034625124	49021.414260	49031.617268	0.698000	1.000000
-6.0079655135459928416708	-8.4720407987997390364399	4.5502901309204171198530	-7.7333127574707027918066	-18.8201224690869715061581	2.4393989521634606987277	49037.716059	49047.919067	0.698000	1.000000
-6.0005137671341008953618	-8.4956654026627518305759	4.5433303656064314424157	-7.7452164383814325887556	-18.8322429711473517954801	2.4349365412623131810221	49044.056344	49054.259353	0.698000	1.000000
-6.0012444194713863154789	-8.4884377837248869980158	4.5353406269676428408388	-7.7226727546910494126564	-18.8320527183840056295594	2.4244058660143847916402	49051.618696	49061.821704	0.698000	1.000000
-6.0112347874917730905509	-8.4748077578888025840342	4.5327511724823912331317	-7.7309191313326968142405	-18.8424334173230363376206	2.4275384551661312038107	49054.425477	49064.628486	0.698000	1.000000
-6.0170559364452289585756	-8.4996548284533215422698	4.5055398798944006344414	-7.7139070246945760089829	-18.8505177922590050343388	2.4050751464089135112090	49080.470152	49090.673160	0.698000	1.000000
-6.0170559364452289585756	-8.4996548284533215422698	4.4965042336078422380297	-7.7534767309371837029630	-18.8505177922590050343388	2.4264196764992811417017	49089.141938	49099.344946	0.698000	1.000000
-6.0056185162384583264839	-8.4844823193079363932156	4.4824987209357258777231	-7.7859744999399884690661	-18.8433046238396784133329	2.3957998080412901131808	49102.180697	49112.383705	0.698000	1.000000
-5.9940232257476955268771	-8.4806335348350945224638	4.4410829855118167941441	-7.7647050887159503318458	-18.8499121955235118264227	2.3707324585339213385282	49141.569803	49151.772811	0.698000	1.000000
-6.0019988270763793281048	-8.4670085202230289667114	4.4036840939906278791227	-7.7543323185676120701260	-18.8190989016713920989332	2.3828121551932381905203	49178.084620	49188.287628	0.698000	1.000000
-6.0253435538748254529651	-8.4555240613329143428700	4.3696642242541656742105	-7.7593631645100780147573	-18.8201474379102329237412	2.4001807168376649848085	49212.107471	49222.310479	0.698000	1.000000
-6.0344425658747642415847	-8.4464516639521338703389	4.3672219011435240432206	-7.7638022791497256491766	-18.8067443972302541510544	2.3968611478121486513260	49214.809493	49225.012501	0.698000	1.000000
-6.0605534776511245098618	-8.4552662206444253456539	4.3657808807313438492770	-7.7614388330315868813614	-18.7801299381889101880461	2.3902419803341148352160	49217.053373	49227.256381	0.698000	1.000000
-6.0843874594174547354442	-8.4679974820610102170804	4.3453932096213074842694	-7.7824713963631007018762	-18.7796800127013412406995	2.3705494604809134173706	49237.824400	49248.027408	0.698000	1.000000
-6.1714453261156787533537	-8.4593418333257943686476	4.3110972278405954583036	-7.8927245276144306629362	-18.7934484474350043115010	2.3718166136321778836304	49274.067188	49284.270196	0.698000	1.000000
-6.1668714628733010130190	-8.4516237743765518786176	4.2622592723770100775482	-7.8940125070015652042343	-18.7987411211824202439402	2.3910424660047797651430	49322.664713	49332.867721	0.698000	1.000000
-6.1621972689111661480865	-8.4728932337125169027559	4.2436871861540828021475	-7.9182483858086332162429	-18.7999292297965610032406	2.4061659027407649169561	49341.216026	49351.419035	0.698000	1.000000
-6.1553394043384921374695	-8.4670412597258266629296	4.2233586129715883217273	-7.9036111707737335407842	-18.8047737360485776036967	2.4166024315402139244213	49361.534747	49371.737755	0.698000	1.000000
